时间坐标,穿透率,处理效率,进口浓度,出口浓度,风速段,数据点数,计算规则,拼接时间段
46.01069444444445,0.024610901906631618,97.53890980933686,31.451187563500707,1.5480841839447763,,3,规则2-拼接段,93_94
46.10736111111111,0.0010798580223360808,99.89201419776639,47.45340496881596,0.05124294004273875,,2,规则2-拼接段,95_96
46.22736111111111,0.0011300737284720347,99.8869926271528,45.93622841741556,0.05191132491961185,,4,规则2-拼接段,97_98
47.34847222222222,0.05766466313719234,94.23353368628075,28.892093614046587,3.3321056911644447,,3,规则2-拼接段,99_100
47.39180555555556,0.04079900745428497,95.9200992545715,34.18080622190344,1.3945429678409085,,2,规则2-拼接段,101_102
47.42541666666666,0.0014399746119212807,99.85600253880787,34.80074615346119,0.05011219093690128,,4,规则2-拼接段,103_104
47.52736111111111,0.029758988563890813,97.02410114361093,52.32265494279053,0.7785346450374542,,3,规则2-拼接段,105_106
75.74652777777777,0.005581299604136227,99.44187003958638,65.0296835709009,0.12098338239045778,,4,规则2-拼接段,107_108
103.98958333333333,0.10470586487375488,89.52941351262452,27.582678735189603,5.7761364650059095,,3,规则2-拼接段,109_110
105.45541666666666,0.06359689114711553,93.64031088528844,25.614142642713762,3.2579596829507147,,3,规则2-拼接段,111_112
105.54722222222222,0.06584305223176826,93.41569477682317,31.54768581261983,2.077195924751742,,2,规则2-拼接段,113_114
105.66083333333333,0.054044730331208574,94.59552696687913,41.846868104008564,2.261602701886796,,4,规则2-拼接段,115_116
105.76902777777778,0.035841495188617324,96.41585048113826,49.14779061790724,0.880765150481447,,3,规则2-拼接段,117_118
108.03166666666667,0.06459862378745229,93.54013762125477,22.09172327494475,2.854189841309319,,3,规则2-拼接段,119_120
108.13388888888889,0.001310094260830838,99.86899057391692,39.058280814780645,0.05117002953336335,,2,规则2-拼接段,121_122
108.22458333333333,0.15513645967317474,84.48635403268253,37.32354040223092,5.790241920470805,,4,规则2-拼接段,123_124
113.16805555555555,0.09283703778003573,90.71629622199643,32.63862834298846,3.0300735725665646,,4,规则2-拼接段,125_126
118.11847222222222,0.16626924186669365,83.37307581333063,27.658601826148608,4.598774756726478,,2,规则2-拼接段,127_128
118.20805555555556,0.0017531219245840947,99.8246878075416,29.953485689058812,0.052512112479204925,,4,规则2-拼接段,129_130
119.10402777777777,0.0012575864619207015,99.87424135380792,58.276934140436005,0.036644141708628335,,3,规则2-拼接段,131_132
120.1975,0.040795595296678595,95.92044047033214,29.870025089037554,2.437130910068024,,3,规则2-拼接段,133_134
121.95597222222223,0.0014466727407301129,99.855332725927,25.01432880471002,0.0723750952188681,,3,规则2-拼接段,135_136
122.04194444444444,0.03153146847126641,96.84685315287336,44.000491252420915,1.3874001026459435,,2,规则2-拼接段,137_138
122.10055555555556,0.03939588691436447,96.06041130856356,44.90561589998562,1.7690965658157207,,4,规则2-拼接段,139_140
123.26083333333334,0.032612036602900595,96.73879633970995,29.933240677440693,1.9523678812322578,,3,规则2-拼接段,141_142
123.31819444444444,0.04246123727223028,95.75387627277698,48.44269397537988,2.0569367229946454,,2,规则2-拼接段,143_144
123.41097222222223,0.09343902485094689,90.65609751490531,50.36363077748112,4.705928547800972,,4,规则2-拼接段,145_146
123.54527777777778,0.08820959810816505,91.17904018918348,55.44605107355054,2.445436940941344,,3,规则2-拼接段,147_148
124.74222222222222,0.057985868423920686,94.20141315760793,42.4980430469696,2.4642859323956965,,4,规则2-拼接段,149_150
126.00194444444445,0.001166946219156642,99.88330537808433,44.04012419487665,0.05139245642040025,,2,规则2-拼接段,151_152
126.17902777777778,0.06781996361178634,93.21800363882137,43.41459537671166,2.9443762786690124,,4,规则2-拼接段,153_154
127.88208333333333,0.011503261465557113,98.84967385344429,31.272190283912675,0.7194643628730043,,3,规则2-拼接段,155_156
127.96902777777778,0.0011430408489386046,99.88569591510614,42.116347029593165,0.04814070506289905,,2,规则2-拼接段,157_158
129.71625,0.10173073094147896,89.82692690585209,67.72956699159836,0.6263798505822881,,24,规则2-拼接段,159_160
131.53597222222223,0.06437462102966428,93.56253789703356,34.50864655971756,2.221481044528446,,2,规则2-拼接段,161_162
131.58958333333334,0.03972839984881264,96.02716001511874,41.75756336940192,1.6589611742517316,,4,规则2-拼接段,163_164
136.82319444444445,0.01808723632554267,98.19127636744574,48.25224253053101,0.5818331425914102,,5,规则2-拼接段,165_166
142.01347222222222,0.033098320840995364,96.69016791590046,43.09716501946617,1.4264437951516136,,2,规则2-拼接段,167_168
142.12194444444444,0.05673359045260934,94.32664095473906,34.23685799858012,1.942379880075587,,4,规则2-拼接段,169_170
142.76736111111111,0.001622823147119515,99.83771768528806,33.62956084323561,0.05457482976386682,,4,规则2-拼接段,171_172
143.36375,0.10372422462104967,89.62757753789504,42.20699347460914,4.377887671739536,,2,规则2-拼接段,173_174
144.45083333333332,0.10217396829380092,89.78260317061991,30.311879510103704,4.645627523986275,,5,规则2-拼接段,175_176
145.56444444444443,0.009320972219272354,99.06790277807276,36.86542067263606,0.34362156194142945,,4,规则2-拼接段,177_178
145.67833333333334,0.0012112383763545882,99.87887616236453,54.80000679571442,0.033187935627730765,,3,规则2-拼接段,179_180
146.54972222222221,0.09107474145780568,90.89252585421943,46.6153401771012,4.245480054597154,,4,规则2-拼接段,181_182
147.3788888888889,0.0011190300228370912,99.88809699771629,40.93609035695506,0.04580871412700465,,2,规则2-拼接段,183_184
147.4751388888889,0.1084578848839583,89.15421151160416,44.37853111095612,4.813201618551241,,4,规则2-拼接段,185_186
148.5402777777778,0.017054520975284038,98.29454790247159,58.94196961976146,0.6701513714698509,,5,规则2-拼接段,187_188
149.60930555555555,0.12493897378225967,87.50610262177403,42.32043266796203,5.287471427556394,,2,规则2-拼接段,189_190
149.7188888888889,0.07489132422002748,92.51086757799725,42.93554951557131,3.2155001593356944,,4,规则2-拼接段,191_192
151.94805555555556,0.08015743202680552,91.98425679731945,21.55565493371081,3.4556918902843985,,3,规则2-拼接段,193_194
152.05277777777778,0.0639672671365076,93.60327328634924,38.480027575390615,2.4614622033351905,,2,规则2-拼接段,195_196
152.17291666666668,0.030386458496968284,96.96135415030317,30.46514262091908,0.9257277918547773,,4,规则2-拼接段,197_198
152.4802777777778,0.2316091145798353,76.83908854201647,80.70295897683201,19.020975362201927,2.0,66,规则1-风速段,
154.60291666666666,0.011679374087719949,98.83206259122801,18.801650604533446,0.6587745326308561,,4,规则2-拼接段,199_200
155.83958333333334,0.06050646478726306,93.9493535212737,50.71323366748387,3.0684784871498563,,2,规则2-拼接段,201_202
156.01611111111112,0.07238413632570811,92.76158636742919,47.41336644344633,3.4319755803031735,,4,规则2-拼接段,203_204
161.08194444444445,0.05550975129343407,94.4490248706566,44.95734831415296,2.495571223730918,,4,规则2-拼接段,205_206
166.04083333333332,0.016859887661324326,98.31401123386757,51.80858887651302,0.8734869883497466,,2,规则2-拼接段,207_208
166.1125,0.11125850912047412,88.87414908795259,43.27670542642625,4.814901725390117,,4,规则2-拼接段,209_210
166.18194444444444,0.1553782254415008,84.46217745584991,58.11319388709601,4.514762470457425,,3,规则2-拼接段,211_212
166.2397222222222,0.06591660878944428,93.40833912105558,34.12364850922847,4.498630378502632,,3,规则2-拼接段,213_214
167.95125,0.07490736489094098,92.50926351090591,25.633207640556318,3.8402320761128164,,3,规则2-拼接段,215_216
168.04513888888889,0.021001130853318388,97.89988691466817,44.89865565321403,0.9429225425112312,,2,规则2-拼接段,217_218
168.1226388888889,0.02699571838642266,97.30042816135773,42.24844708299904,1.1405271797163221,,4,规则2-拼接段,219_220
168.7901388888889,0.009462047492377964,99.0537952507622,51.52509237171989,0.32502191404691677,,5,规则2-拼接段,221_222
170.3751388888889,0.01467976037447301,98.5320239625527,25.408620644855105,1.1189773875370825,,4,规则2-拼接段,223_224
171.4723611111111,0.054107401453743674,94.58925985462561,48.25143587493135,1.30537990580224,,3,规则2-拼接段,225_226
173.41486111111112,0.05255591686406847,94.74440831359315,22.298238640582976,2.343808752419276,,3,规则2-拼接段,227_228
173.51402777777778,0.0017022291250341514,99.82977708749658,27.49514761604023,0.046803041069137,,2,规则2-拼接段,229_230
173.58319444444444,0.09059820350179354,90.94017964982064,33.78720892032837,3.0610604295215236,,4,规则2-拼接段,231_232
173.6923611111111,0.001434353224095094,99.85656467759048,45.85070732436369,0.0328830549388708,,3,规则2-拼接段,233_234
173.7501388888889,0.015512809917565103,98.44871900824349,37.5056324818284,0.5818177475286594,,2,规则2-拼接段,235_236
175.5063888888889,0.033139916022896766,96.68600839771032,24.033902325257767,1.5929630095230911,,3,规则2-拼接段,237_238
175.5823611111111,0.001550293944910181,99.84497060550899,30.603476609637745,0.04744438448112175,,2,规则2-拼接段,239_240
175.62041666666667,0.04876511104749923,95.12348889525008,29.88951262769436,1.4575654024451459,,4,规则2-拼接段,241_242
