数据时间,投料风机频率反馈,投料风机电流反馈,投料推料器运行信号,辅助燃烧器运行信号,炉膛上部温度,炉膛中部温度,炉膛压力,一次风机频率反馈,一次风机电流反馈,一次风机运行信号,二次风机频率反馈,二次风机电流反馈,二次风机运行信号,引风机风门开度反馈,引风机运行信号,氢氧化钙喷射量,氢氧化钙电机运行信号,石灰浆浓度,雾化石灰浆流量,反应塔温度,雾化石灰浆开关阀信号,湿法塔PH,湿式洗涤塔氢氧化钠流量,湿法塔温度,雾化器电机电流,SNCR还原剂流量,SNCR炉膛出口温度,SNCR运行信号,SCR氨逃逸量,SCR还原剂流量,SCR反应器进口温度,SCR反应器出口温度,SCR设备运行信号,活性炭喷射量,活性炭电机运行信号,布袋进出口压差,布袋除尘器温度,布袋除尘器运行信号,烟气温度,烟气压力,烟气干基流量,烟气湿度,烟气O2,烟气粉尘,烟气SO2,烟气Nox,烟气CO,烟气HCL
2025-07-03 14:14:00,49.98,27.09,1.00,--,1084.11,1136.49,-248.12,14.59,66.56,1.00,64.61,14.24,1.00,100.43,1.00,0.08,0.00,10.00,2286.36,159.52,--,6.67,0.34,65.07,37.00,30.72,220.10,1.00,5.06,12.97,189.08,175.04,--,6.21,1.00,906.60,146.49,1.00,122.12,-130.79,66584.78,23.69,7.13,2.00,9.11,64.71,0.20,2.79
2025-07-03 14:16:00,49.96,27.01,1.00,--,1089.83,1142.36,-233.40,14.59,66.19,1.00,64.73,14.60,1.00,100.43,1.00,0.08,0.00,10.00,627.61,165.28,--,6.61,0.33,65.33,36.40,30.76,220.38,1.00,5.26,12.87,189.11,175.01,--,6.55,1.00,919.21,146.82,1.00,122.17,-141.67,67185.10,23.92,7.18,1.86,9.29,65.14,11.16,2.79
2025-07-03 14:18:00,49.98,26.69,1.00,--,1099.43,1149.82,-266.67,14.59,66.92,1.00,64.36,14.35,1.00,100.44,1.00,0.08,0.00,10.00,1848.97,169.70,--,6.52,0.33,65.12,36.60,30.92,220.47,1.00,5.04,12.75,189.50,174.89,--,10.81,1.00,925.58,148.02,1.00,122.18,-129.17,66669.75,23.87,7.16,1.92,10.58,69.93,0.20,3.01
2025-07-03 14:20:00,49.97,26.53,1.00,--,1103.10,1153.96,-246.81,14.59,66.16,1.00,63.78,11.55,1.00,100.43,1.00,0.09,0.00,10.00,258.14,170.73,--,6.29,0.34,65.09,36.50,30.83,220.63,1.00,5.01,13.12,190.13,174.78,--,6.07,1.00,900.12,149.38,0.00,122.07,-139.58,66481.20,23.81,7.05,2.00,14.40,67.82,0.20,2.69
2025-07-03 14:22:00,49.96,26.85,1.00,--,1103.37,1155.14,-244.03,14.59,65.83,1.00,63.93,13.68,1.00,100.44,1.00,0.08,0.00,10.00,1598.52,175.08,--,5.94,0.36,64.79,36.40,30.83,220.87,1.00,4.97,12.92,191.00,174.69,--,5.99,1.00,929.63,150.66,0.00,121.90,-125.23,66520.10,23.78,7.46,1.87,16.28,71.35,0.22,2.91
2025-07-03 14:24:00,49.96,27.10,1.00,--,1098.67,1151.06,-228.96,14.59,65.79,1.00,64.39,14.07,1.00,100.43,1.00,0.08,0.00,10.00,2684.65,161.54,--,5.61,0.39,64.60,37.50,30.69,220.97,1.00,4.87,12.85,191.88,174.69,--,6.23,1.00,951.74,151.38,1.00,121.74,-130.79,67337.98,23.42,7.71,1.89,15.89,65.18,0.19,3.12
2025-07-03 14:26:00,49.97,25.94,1.00,--,1096.03,1150.35,-231.94,14.59,65.05,1.00,64.40,14.08,1.00,100.43,1.00,0.06,0.00,10.00,2586.38,148.65,--,5.44,0.44,64.77,37.70,30.74,220.87,1.00,4.96,12.87,191.90,174.86,--,6.62,1.00,917.71,150.17,1.00,121.78,-126.16,67158.91,23.51,7.35,1.90,11.85,63.82,0.20,3.12
2025-07-03 14:28:00,49.97,26.20,1.00,--,1090.26,1146.96,-258.68,14.58,66.09,1.00,64.86,14.88,1.00,100.43,1.00,0.08,0.00,10.00,1667.33,148.23,--,5.47,0.49,64.94,36.70,30.88,220.69,1.00,5.34,13.03,191.27,175.16,--,6.00,1.00,909.14,147.73,1.00,121.97,-132.41,67449.59,23.83,7.71,1.95,10.01,67.78,0.20,3.33
2025-07-03 14:30:00,49.97,26.84,1.00,--,1091.84,1149.55,-201.04,14.59,66.66,1.00,64.25,12.59,1.00,100.44,1.00,0.07,0.00,10.00,1611.14,151.74,--,5.62,0.51,64.74,37.10,30.64,220.69,1.00,5.11,13.10,190.68,175.40,--,6.16,1.00,917.59,146.28,1.00,122.04,-124.54,66059.93,23.54,7.65,1.83,9.48,65.14,0.20,3.12
2025-07-03 14:32:00,49.98,27.51,1.00,--,1091.84,1148.37,-238.47,14.59,65.36,1.00,64.32,13.94,1.00,100.44,1.00,0.07,0.00,10.00,1755.74,153.27,--,5.82,0.55,64.65,37.00,30.74,220.69,1.00,5.17,12.87,190.14,175.68,--,6.10,1.00,895.49,145.64,1.00,122.07,-134.03,66964.62,23.63,7.76,2.00,9.66,64.29,0.20,3.01
2025-07-03 14:34:00,49.98,27.09,1.00,--,1094.68,1149.75,-203.82,14.59,66.57,1.00,64.39,13.95,1.00,100.43,1.00,0.07,0.00,10.00,1752.17,153.45,--,5.97,0.58,64.71,36.60,30.78,220.60,1.00,5.18,13.01,189.73,175.83,--,6.37,1.00,897.57,144.95,1.00,122.04,-133.10,66988.35,23.54,7.30,1.83,11.66,62.56,0.20,3.13
2025-07-03 14:36:00,49.99,27.67,1.00,--,1087.99,1142.36,-277.43,14.59,65.12,1.00,64.78,14.16,1.00,100.44,1.00,0.08,0.00,10.00,1664.50,153.78,--,6.10,0.59,64.77,36.80,30.69,220.56,1.00,5.20,12.99,189.35,175.75,--,6.30,1.00,935.88,144.89,1.00,122.05,-138.66,68135.51,23.63,7.58,1.90,10.93,65.61,0.20,2.79
2025-07-03 14:38:00,49.98,26.36,1.00,--,1084.96,1141.85,-222.57,9.59,66.19,1.00,65.27,14.91,1.00,100.44,1.00,0.08,0.00,10.00,1677.76,154.72,--,6.20,0.60,64.69,36.70,30.88,220.56,1.00,5.08,13.22,188.99,175.62,--,6.76,1.00,950.35,144.60,1.00,122.04,-144.21,67411.65,23.54,7.66,1.80,10.73,66.04,0.36,3.13
2025-07-03 14:40:00,49.97,27.15,1.00,--,1087.36,1144.51,-249.44,9.59,65.48,1.00,64.49,14.06,1.00,100.44,1.00,0.08,0.00,10.00,1659.31,155.53,--,6.27,0.61,64.79,36.60,30.64,220.53,1.00,4.99,12.94,188.69,175.44,--,5.92,1.00,942.25,144.53,0.00,122.00,-136.34,66782.14,23.57,7.48,1.92,11.66,65.14,0.20,2.92
2025-07-03 14:42:00,49.99,28.33,1.00,--,1082.99,1138.94,-239.31,9.59,65.33,1.00,64.91,14.34,1.00,100.44,1.00,0.08,0.00,10.00,1618.79,155.69,--,6.36,0.62,65.07,36.80,30.76,220.63,1.00,5.15,13.10,188.60,175.24,--,6.94,1.00,951.74,144.72,0.00,122.02,-127.78,67559.86,23.92,7.48,1.93,11.11,68.71,0.20,3.10
2025-07-03 14:44:00,49.98,26.77,1.00,--,1078.59,1135.62,-263.47,9.59,64.40,1.00,64.51,14.06,1.00,100.44,1.00,0.07,0.00,10.00,1602.48,155.45,--,6.48,0.62,64.92,36.60,30.74,220.60,1.00,5.17,12.90,188.60,174.98,--,6.11,1.00,959.72,144.67,1.00,122.02,-124.54,66871.77,23.69,7.83,1.86,10.19,69.10,0.20,2.91
2025-07-03 14:46:00,49.98,26.77,1.00,--,1075.18,1129.20,-237.22,9.59,65.03,1.00,64.35,14.22,1.00,100.44,1.00,0.07,0.00,10.00,1670.44,155.48,--,6.60,0.61,64.84,36.80,30.95,220.78,1.00,5.06,13.24,188.68,174.75,--,6.83,1.00,946.99,144.44,1.00,121.83,-135.42,65626.16,23.63,7.70,1.90,10.58,72.61,0.20,3.01
2025-07-03 14:48:00,49.97,26.68,1.00,--,1075.11,1129.33,-250.62,9.59,65.13,1.00,63.61,13.36,1.00,100.44,1.00,0.08,0.00,10.00,1594.66,154.98,--,6.67,0.61,64.96,37.00,30.72,220.81,1.00,4.93,12.82,188.65,174.56,--,6.12,1.00,922.11,144.49,1.00,121.74,-130.09,65491.14,23.69,7.67,1.97,9.64,76.61,0.20,3.01
2025-07-03 14:50:00,55.02,31.60,1.00,--,1074.82,1128.43,-199.38,9.59,65.34,1.00,63.61,13.37,1.00,100.44,1.00,0.09,0.00,10.00,1609.53,155.19,--,6.78,0.60,65.21,36.80,30.90,220.91,1.00,5.18,12.87,188.56,174.47,--,5.88,1.00,874.31,144.57,1.00,121.76,-138.66,65833.17,23.89,7.62,1.92,9.48,73.93,0.20,3.13
2025-07-03 14:52:00,54.78,30.10,1.00,--,1077.44,1127.83,-190.63,9.58,65.01,1.00,64.93,14.25,1.00,100.44,1.00,0.07,0.00,10.00,1570.40,155.35,--,6.92,0.59,65.25,36.70,30.88,220.91,1.00,5.05,13.15,188.43,174.38,--,6.08,1.00,940.97,144.63,1.00,121.78,-128.47,66491.58,23.92,7.56,1.83,9.66,70.44,0.20,3.01
2025-07-03 14:54:00,54.78,30.91,1.00,--,1079.70,1127.06,-174.17,9.59,65.00,1.00,66.10,15.34,1.00,100.44,1.00,0.08,0.00,10.00,1576.45,156.40,--,7.00,0.58,65.25,36.60,30.53,221.03,1.00,5.07,13.27,188.16,174.27,--,6.19,1.00,932.41,144.79,1.00,121.85,-129.17,68842.08,23.98,7.40,1.99,9.81,71.35,0.22,3.13
2025-07-03 14:56:00,55.02,30.61,1.00,--,1085.06,1131.84,-218.68,9.59,65.33,1.00,66.52,15.31,1.00,100.44,1.00,0.08,0.00,10.00,1580.89,157.85,--,7.01,0.56,65.13,36.60,30.62,221.09,1.00,5.02,13.15,187.91,174.19,--,6.06,1.00,965.28,144.94,1.00,121.92,-122.22,68894.14,24.04,7.41,1.80,10.58,73.93,0.22,3.22
2025-07-03 14:58:00,55.02,29.62,1.00,--,1083.19,1128.83,-252.78,9.59,65.08,1.00,66.91,15.68,1.00,100.44,1.00,0.06,0.00,10.00,1582.26,158.81,--,6.86,0.55,65.12,36.80,30.90,221.18,1.00,4.96,13.20,187.70,174.09,--,6.11,1.00,975.35,145.33,1.00,121.92,-122.22,69708.73,24.01,7.55,1.93,14.05,79.67,0.20,3.12
2025-07-03 15:00:00,55.03,30.05,1.00,--,1080.75,1125.46,-225.28,9.59,64.59,1.00,67.76,15.92,1.00,100.44,1.00,0.08,0.00,10.00,1601.82,159.92,--,6.68,0.54,64.92,36.60,30.76,221.56,1.00,4.90,13.06,187.62,173.96,--,7.59,1.00,1010.88,145.81,0.00,121.92,-119.91,70426.73,23.86,7.74,1.94,12.03,77.93,0.36,3.23
2025-07-03 15:02:00,55.03,30.86,1.00,--,1081.44,1125.36,-232.92,9.59,64.81,1.00,67.82,16.18,1.00,100.44,1.00,0.07,0.00,10.00,1640.46,160.88,--,6.50,0.53,65.04,36.90,30.64,221.93,1.00,4.95,13.15,187.59,173.86,--,7.20,1.00,1002.20,146.08,1.00,121.95,-117.36,69881.60,23.95,7.55,1.85,13.69,82.76,0.20,3.34
2025-07-03 15:04:00,55.02,31.04,1.00,--,1085.42,1129.23,-253.40,9.59,64.59,1.00,66.57,15.28,1.00,100.44,1.00,0.08,0.00,10.00,1681.76,160.79,--,6.26,0.53,65.01,36.80,30.92,222.20,1.00,4.86,12.80,187.78,173.76,--,7.20,1.00,954.98,146.47,1.00,121.92,-120.60,68284.44,23.92,7.36,1.92,14.61,87.57,0.20,3.22
2025-07-03 15:06:00,55.03,31.15,1.00,--,1084.47,1129.80,-261.60,9.59,65.05,1.00,66.15,15.14,1.00,100.44,1.00,0.08,0.00,10.00,1521.17,160.12,--,6.06,0.55,64.96,36.70,30.67,222.45,1.00,4.90,13.13,188.14,173.62,--,6.53,1.00,966.55,146.80,1.00,121.81,-122.22,68361.05,23.92,7.53,1.78,14.42,84.99,0.22,3.33
2025-07-03 15:08:00,55.03,30.22,1.00,--,1080.59,1130.54,-247.99,9.59,65.60,1.00,65.74,14.81,1.00,100.44,1.00,0.08,0.00,10.00,1590.89,159.42,--,5.88,0.57,64.71,36.60,30.85,222.58,1.00,4.91,13.01,188.56,173.53,--,7.08,1.00,955.56,146.93,1.00,121.65,-117.59,69098.67,23.71,7.79,1.92,13.50,80.56,0.37,3.46
2025-07-03 15:10:00,55.02,31.11,1.00,--,1082.66,1135.32,-251.32,9.59,65.48,1.00,65.32,14.48,1.00,100.44,1.00,0.07,0.00,10.00,1565.49,158.76,--,5.72,0.59,64.55,37.00,30.90,222.61,1.00,4.82,13.13,188.85,173.46,--,6.23,1.00,936.00,147.19,1.00,121.48,-129.17,68172.52,23.51,7.53,1.91,14.77,76.18,0.22,3.56
2025-07-03 15:12:00,55.03,31.60,1.00,--,1081.38,1134.92,-262.64,9.59,65.54,1.00,64.93,14.33,1.00,100.44,1.00,0.08,0.00,10.00,1553.21,157.94,--,5.58,0.61,64.44,36.60,30.76,222.58,1.00,4.84,12.99,189.07,173.50,--,6.85,1.00,956.37,146.78,1.00,121.39,-126.16,67550.39,23.51,7.74,1.85,16.26,75.25,0.23,3.46
2025-07-03 15:14:00,55.02,31.43,1.00,--,1077.93,1134.08,-233.40,9.59,65.82,1.00,65.46,14.83,1.00,100.44,1.00,0.08,0.00,10.00,1562.50,157.22,--,5.48,0.64,64.19,36.50,30.69,222.55,1.00,4.82,13.15,189.08,173.58,--,6.08,1.00,962.85,146.52,1.00,121.27,-122.22,68571.69,23.30,8.05,1.96,17.14,73.08,0.20,3.56
2025-07-03 15:16:00,55.03,30.53,1.00,--,1088.15,1138.53,-246.74,9.59,65.42,1.00,65.08,14.55,1.00,100.44,1.00,0.07,0.00,10.00,1650.52,157.69,--,5.36,0.68,64.10,36.70,30.67,222.45,1.00,4.64,13.27,189.02,173.71,--,6.72,1.00,944.91,146.44,0.00,121.22,-117.59,68192.24,23.13,7.24,1.94,19.90,69.93,0.20,3.46
2025-07-03 15:18:00,55.02,30.14,1.00,--,1093.66,1139.77,-251.32,9.59,66.30,1.00,65.86,14.91,1.00,100.44,1.00,0.08,0.00,10.00,1543.64,157.97,--,5.25,0.75,64.23,36.60,30.74,222.48,1.00,4.75,12.96,188.95,173.92,--,6.10,1.00,985.07,146.28,0.00,121.31,-124.54,68505.01,23.36,7.34,1.90,31.66,79.25,0.20,3.68
2025-07-03 15:20:00,55.02,30.70,1.00,--,1099.63,1144.24,-255.14,9.59,67.38,1.00,65.92,15.16,1.00,100.44,1.00,0.08,0.00,10.00,1658.42,157.69,--,5.19,0.86,64.16,36.80,30.72,222.48,1.00,4.72,13.06,188.95,174.01,--,6.34,1.00,971.87,146.23,1.00,121.41,-125.23,69001.27,23.21,7.51,1.85,28.91,74.44,0.22,3.89
2025-07-03 15:22:00,54.78,30.37,1.00,--,1102.08,1145.92,-249.44,9.59,64.28,1.00,65.96,15.14,1.00,100.44,1.00,0.08,0.00,10.00,1647.23,157.53,--,5.18,0.90,64.10,36.80,30.78,222.48,1.00,4.77,13.12,188.93,174.05,--,6.39,1.00,986.34,146.04,1.00,121.41,-120.60,69438.00,23.15,7.49,1.95,27.62,72.65,0.22,3.90
2025-07-03 15:24:00,55.03,30.97,1.00,--,1104.23,1150.62,-245.42,9.59,65.90,1.00,65.96,15.03,1.00,100.44,1.00,0.08,0.00,10.00,1677.83,157.66,--,5.11,0.91,64.10,36.60,30.72,222.48,1.00,4.73,12.85,188.83,174.12,--,6.63,1.00,948.73,145.83,1.00,121.41,-122.92,68991.35,23.07,7.19,1.98,27.44,72.61,0.20,3.90
2025-07-03 15:26:00,54.78,30.52,1.00,--,1103.83,1153.12,-245.49,9.59,64.75,1.00,65.54,14.69,1.00,100.44,1.00,0.07,0.00,10.00,1689.97,157.75,--,5.05,0.92,64.10,36.50,30.78,222.58,1.00,4.83,13.06,188.83,174.12,--,6.63,1.00,944.44,146.11,1.00,121.41,-118.29,68981.98,23.19,7.58,1.87,29.68,74.82,1.96,4.11
2025-07-03 15:28:00,55.03,31.53,1.00,--,1103.27,1147.66,-218.06,9.59,65.72,1.00,65.96,15.05,1.00,100.44,1.00,0.08,0.00,10.00,1666.41,158.31,--,5.04,0.93,64.00,36.70,30.85,222.61,1.00,4.75,12.99,188.83,174.13,--,6.37,1.00,980.44,146.38,1.00,121.41,-119.91,69356.99,23.04,7.49,1.83,23.06,77.08,0.20,4.00
2025-07-03 15:30:00,54.79,30.69,1.00,--,1103.47,1144.47,-236.04,9.59,65.27,1.00,65.98,14.98,1.00,100.44,1.00,0.08,0.00,10.00,1667.19,158.76,--,5.02,0.94,64.04,36.80,30.99,222.61,1.00,4.77,13.01,188.83,174.13,--,6.09,1.00,966.78,146.53,1.00,121.41,-129.40,69191.65,23.04,7.27,1.84,28.38,76.14,0.23,3.89
2025-07-03 15:32:00,55.03,30.69,1.00,--,1099.14,1140.65,-256.67,9.59,66.02,1.00,65.62,14.80,1.00,100.44,1.00,0.08,0.00,10.00,1680.68,158.97,--,4.98,0.95,64.10,36.50,30.85,222.58,1.00,4.81,13.06,188.85,174.13,--,6.47,1.00,942.48,146.47,1.00,121.48,-115.97,69110.80,23.13,7.51,1.92,32.40,77.93,0.20,4.01
2025-07-03 15:34:00,55.02,31.52,1.00,--,1096.39,1141.35,-248.68,9.59,65.45,1.00,65.56,14.66,1.00,100.44,1.00,0.08,0.00,10.00,1672.39,158.44,--,4.95,0.96,64.08,36.70,30.67,222.67,1.00,4.87,12.85,188.91,174.13,--,7.15,1.00,966.67,146.44,1.00,121.43,-117.59,68878.27,23.04,7.56,2.02,28.36,74.83,0.20,3.77
2025-07-03 15:36:00,54.78,31.02,1.00,--,1094.81,1142.12,-249.86,9.59,64.43,1.00,65.57,14.73,1.00,100.44,1.00,0.08,0.00,10.00,1582.44,158.14,--,4.89,0.96,63.95,36.60,30.94,222.55,1.00,4.75,12.92,189.02,174.12,--,6.30,1.00,968.29,146.56,0.00,121.34,-116.67,69022.32,22.92,7.64,1.88,32.05,75.72,0.20,3.90
2025-07-03 15:38:00,55.02,31.19,1.00,--,1098.08,1145.65,-249.93,9.59,65.94,1.00,65.54,14.78,1.00,100.44,1.00,0.08,0.00,10.00,1684.61,157.90,--,4.80,0.98,63.91,36.70,30.81,222.61,1.00,4.71,12.94,189.15,174.12,--,7.10,1.00,999.19,146.42,0.00,121.34,-115.28,68371.98,22.87,7.40,1.91,34.77,73.97,0.20,4.00
2025-07-03 15:40:00,54.78,31.02,1.00,--,1091.97,1136.46,-271.60,14.58,65.79,1.00,63.49,13.39,1.00,100.44,1.00,0.09,0.00,10.00,1714.87,156.69,--,4.71,0.99,63.87,36.70,30.81,222.55,1.00,4.77,13.08,189.35,174.13,--,6.37,1.00,954.40,146.30,0.00,121.27,-122.22,66872.03,22.90,7.78,1.94,37.00,74.40,0.22,4.22
2025-07-03 15:42:00,55.02,31.60,1.00,--,1074.72,1119.33,-207.99,14.59,66.57,1.00,64.08,14.44,1.00,100.44,1.00,0.09,0.00,10.00,1634.13,154.49,--,4.64,0.99,63.62,36.90,30.74,222.45,1.00,4.77,12.90,189.67,174.12,--,6.99,1.00,928.70,145.71,1.00,121.10,-120.60,66436.67,22.72,8.57,1.86,32.07,66.50,0.20,4.34
2025-07-03 15:44:00,54.78,31.29,1.00,--,1060.49,1109.70,-288.96,9.58,66.33,1.00,62.26,13.09,1.00,100.44,1.00,0.07,0.00,10.00,1733.23,153.24,--,4.61,1.00,63.28,36.80,30.83,222.36,1.00,4.72,12.97,189.73,174.09,--,6.10,1.00,884.95,144.96,1.00,120.87,-130.09,65969.03,22.39,8.95,1.81,28.91,55.50,0.20,4.22
2025-07-03 15:46:00,55.03,32.25,1.00,--,1042.47,1097.35,-269.37,9.59,66.14,1.00,61.01,12.00,1.00,100.44,1.00,0.08,0.00,10.00,1665.51,151.34,--,4.59,1.00,63.01,36.90,30.74,222.11,1.00,4.71,12.92,189.80,174.09,--,6.54,1.00,863.19,144.50,1.00,120.63,-129.17,65013.53,22.13,9.10,1.84,28.74,51.12,0.20,4.11
2025-07-03 15:48:00,55.02,31.27,1.00,--,1023.30,1081.44,-204.79,9.59,66.27,1.00,60.60,11.94,1.00,100.44,1.00,0.09,0.00,10.00,1633.07,149.55,--,4.58,1.00,62.74,36.90,30.76,221.93,1.00,4.75,12.82,189.80,174.12,--,7.17,1.00,840.62,143.60,1.00,120.42,-136.34,66517.76,21.93,9.27,1.87,23.21,44.93,0.20,4.34
2025-07-03 15:50:00,54.79,30.55,1.00,--,1027.01,1086.18,-231.11,9.58,65.14,1.00,61.73,13.22,1.00,100.44,1.00,0.07,0.00,10.00,1643.07,149.29,--,4.59,1.01,62.53,36.90,30.90,221.62,1.00,4.66,13.10,189.53,174.13,--,6.02,1.00,854.28,143.21,1.00,120.31,-118.98,66312.78,21.75,9.39,1.86,21.77,40.64,0.20,3.90
2025-07-03 15:52:00,55.03,31.03,1.00,--,1031.53,1086.51,-198.13,9.58,65.28,1.00,62.37,12.94,1.00,100.44,1.00,0.07,0.00,10.00,1659.84,150.47,--,4.61,1.01,62.82,36.60,30.83,221.46,1.00,4.66,13.08,188.81,174.27,--,6.09,1.00,846.30,142.40,1.00,120.38,-119.91,67004.23,21.93,8.30,1.94,23.04,47.56,0.20,3.78
2025-07-03 15:54:00,55.03,31.80,1.00,--,1037.97,1089.37,-231.39,9.59,66.33,1.00,61.97,12.71,1.00,100.43,1.00,0.08,0.00,10.00,1699.54,151.81,--,4.65,1.01,63.28,36.80,30.83,221.49,1.00,4.77,13.06,188.00,174.43,--,6.17,1.00,874.65,142.49,1.00,120.58,-122.22,65391.70,22.22,7.90,1.90,20.47,53.76,0.20,4.00
2025-07-03 15:56:00,55.03,31.69,1.00,--,1028.81,1079.64,-245.21,9.59,66.79,1.00,62.48,13.14,1.00,100.43,1.00,0.06,0.00,10.00,1526.88,151.74,--,4.71,1.02,63.47,36.90,30.67,221.25,1.00,4.90,12.94,187.62,174.43,--,6.16,1.00,886.92,142.19,0.00,120.80,-118.29,66082.88,22.31,8.47,1.94,20.12,57.29,0.22,3.88
2025-07-03 15:58:00,54.79,31.10,1.00,--,1031.56,1080.10,-238.54,9.59,65.04,1.00,62.88,13.11,1.00,100.44,1.00,0.08,0.00,10.00,1675.51,152.19,--,4.80,1.01,63.50,36.80,30.74,221.21,1.00,4.89,13.03,187.42,174.25,--,6.10,1.00,901.16,142.29,0.00,120.82,-123.84,66436.28,22.19,8.10,2.00,17.51,52.86,0.22,3.68
2025-07-03 16:00:00,55.02,31.87,1.00,--,1036.77,1084.89,-251.67,9.59,65.97,1.00,63.07,13.65,1.00,100.44,1.00,0.09,0.00,10.00,1660.19,152.72,--,4.89,1.01,63.66,36.90,30.83,221.25,1.00,4.73,12.97,187.20,174.00,--,6.17,1.00,942.71,142.26,0.00,120.78,-116.67,65737.50,22.36,7.88,2.01,17.53,58.99,0.20,3.68
2025-07-03 16:02:00,49.97,27.02,1.00,--,1036.48,1084.14,-244.31,9.59,64.55,1.00,61.97,12.59,1.00,100.44,1.00,0.08,0.00,10.00,1681.01,152.51,--,4.98,1.00,63.66,36.70,30.64,221.15,1.00,4.77,12.82,187.26,173.70,--,6.07,1.00,879.28,142.15,1.00,120.73,-120.60,64804.94,22.37,8.25,1.93,17.53,60.29,0.20,3.68
2025-07-03 16:04:00,49.97,27.67,1.00,--,1041.66,1088.51,-254.65,9.59,65.00,1.00,61.94,12.56,1.00,100.44,1.00,0.09,0.00,10.00,1618.05,152.33,--,5.08,1.00,63.54,37.20,30.69,221.15,1.00,4.77,12.90,187.26,173.42,--,6.31,1.00,883.68,141.97,1.00,120.54,-122.22,66195.88,22.28,8.34,1.97,15.89,57.29,0.20,3.68
2025-07-03 16:06:00,49.97,27.27,1.00,--,1051.44,1094.15,-226.46,9.59,65.54,1.00,61.95,12.49,1.00,100.43,1.00,0.07,0.00,10.00,1636.92,152.79,--,5.17,1.00,63.54,36.70,30.94,221.21,1.00,4.68,13.17,187.32,173.19,--,5.94,1.00,891.44,142.23,1.00,120.44,-119.91,65827.09,22.27,7.98,1.91,17.03,57.71,1.96,3.69
2025-07-03 16:08:00,49.98,27.34,1.00,--,1051.73,1093.16,-260.76,9.58,64.56,1.00,61.21,12.78,1.00,100.44,1.00,0.07,0.00,10.00,1737.66,154.26,--,5.26,1.00,63.60,36.50,30.78,221.21,1.00,4.73,13.01,187.42,173.04,--,7.50,1.00,854.75,142.58,1.00,120.33,-121.30,65399.57,22.33,8.08,1.94,15.69,60.82,0.20,3.67
2025-07-03 16:10:00,49.96,27.12,1.00,--,1037.94,1080.56,-257.92,9.59,65.94,1.00,60.75,10.24,1.00,100.43,1.00,0.08,0.00,10.00,1608.70,153.97,--,5.36,0.99,63.53,36.40,30.95,221.18,1.00,4.69,13.15,187.62,172.91,--,7.17,1.00,862.04,142.61,1.00,120.23,-129.17,64795.14,22.28,8.58,1.80,14.61,59.92,0.20,3.56
2025-07-03 16:12:00,49.97,26.60,1.00,--,1035.38,1081.97,-204.79,9.59,64.60,1.00,59.92,11.57,1.00,100.44,1.00,0.07,0.00,10.00,1665.77,153.50,--,5.49,0.98,63.43,36.60,30.69,221.12,1.00,4.62,13.01,187.88,172.81,--,7.11,1.00,797.57,142.67,1.00,120.07,-122.92,64001.17,22.19,8.77,1.99,13.32,55.97,0.20,3.47
2025-07-03 16:14:00,49.98,28.31,1.00,--,1056.22,1094.32,-236.74,9.59,64.68,1.00,59.11,11.14,1.00,100.43,1.00,0.06,0.00,10.00,1674.49,153.38,--,5.62,0.98,63.47,36.50,30.81,221.28,1.00,4.47,12.87,188.04,172.78,--,7.04,1.00,797.92,142.53,1.00,119.90,-122.22,63184.84,22.10,7.59,1.86,13.12,53.29,0.20,3.56
2025-07-03 16:16:00,49.97,28.41,1.00,--,1062.35,1099.24,-255.56,9.59,64.85,1.00,58.64,10.76,1.00,100.44,1.00,0.08,0.00,10.00,1594.94,152.74,--,5.69,0.97,63.91,36.50,30.81,221.21,1.00,4.69,12.97,188.26,172.82,--,6.34,1.00,800.81,142.61,0.00,119.90,-121.30,62084.52,22.36,7.34,1.93,25.03,53.29,60.04,3.47
2025-07-03 16:18:00,49.97,28.66,1.00,--,1057.82,1098.34,-237.99,9.59,63.64,1.00,58.70,10.70,1.00,100.43,1.00,0.08,0.00,10.00,1597.88,151.74,--,5.68,0.97,63.95,36.30,30.78,221.21,1.00,4.68,12.94,188.51,172.85,--,6.23,1.00,838.43,142.33,0.00,119.90,-122.22,62861.46,22.51,7.98,1.88,16.98,57.33,2.44,3.78
2025-07-03 16:20:00,49.98,28.00,1.00,--,1050.62,1095.27,-219.86,9.59,64.60,1.00,59.23,11.14,1.00,100.44,1.00,0.08,0.00,10.00,1667.36,150.77,--,5.74,0.96,63.78,36.80,30.69,221.12,1.00,4.65,13.08,188.69,172.85,--,6.21,1.00,802.89,142.00,0.00,119.83,-122.22,63237.09,22.37,8.27,1.97,15.16,50.24,0.20,3.57
2025-07-03 16:22:00,49.98,27.51,1.00,--,1059.16,1099.33,-239.38,9.59,64.98,1.00,59.24,11.35,1.00,100.43,1.00,0.06,0.00,10.00,1696.64,150.71,--,5.83,0.95,63.66,37.00,30.76,220.94,1.00,4.45,13.10,188.60,172.88,--,6.63,1.00,834.26,141.88,1.00,119.74,-124.54,63485.07,22.25,7.77,1.84,14.61,46.75,0.20,3.78
2025-07-03 16:24:00,49.97,26.61,1.00,--,1058.83,1099.60,-223.96,9.59,66.07,1.00,59.79,11.43,1.00,100.44,1.00,0.09,0.00,10.00,1602.08,151.01,--,5.89,0.95,63.91,36.60,30.72,220.91,1.00,4.64,13.03,188.19,172.99,--,6.35,1.00,837.73,141.57,1.00,119.81,-125.46,63123.63,22.51,7.98,1.79,16.44,52.44,0.22,3.56
