数据时间,1#变频给料机状态,2#变频给料机状态,3#变频给料机状态,#1炉左一给料炉排行程,#1炉左二给料炉排行程,#1炉左三给料炉排行程,#1炉右三给料炉排行程,#1炉右二给料炉排行程,#1炉右一给料炉排行程,#2炉左一给料炉排行程,#2炉左二给料炉排行程,#2炉左三给料炉排行程,#2炉右三给料炉排行程,#2炉右二给料炉排行程,#2炉右一给料炉排行程,1#辅助燃烧器运行信号左,1#辅助燃烧器运行信号右,2#辅助燃烧器运行信号左,2#辅助燃烧器运行信号右,#1炉第一烟道上部温度T10（顶间左侧）,#1炉第一烟道上部温度T11（顶间中侧）,#1炉第一烟道上部温度T12（顶间右侧）,,#1炉第一烟道中部温度T20（中间左侧),#1炉第一烟道中部温度T21（中间中侧）,#1炉第一烟道中部温度T22（中间右间）,,,#2炉第一烟道上部温度T10（顶间左侧）,#2炉第一烟道上部温度T11（顶间中侧）,#2炉第一烟道上部温度T12（顶间右侧）,,#2炉第一烟道中部温度T20（中间左侧),#2炉第一烟道中部温度T21（中间中侧）,#2炉第一烟道中部温度T22（中间右间）,,,#1炉炉膛压力,,#2炉炉膛压力,1#炉5单元右侧一次风机电机电流,1#炉1单元左侧一次风机电机电流,1#炉2单元左侧一次风机电机电流,1#炉3单元左侧一次风机电机电流,1#炉4单元左侧一次风机电机电流,1#炉5单元左侧一次风机电机电流,1#炉1单元右侧一次风机电机电流,1#炉2单元右侧一次风机电机电流,1#炉3单元右侧一次风机电机电流,1#炉4单元右侧一次风机电机电流,1#炉5单元右侧一次风机电机运行,1#炉1单元左侧一次风机电机运行,1#炉2单元左侧一次风机电机运行,1#炉3单元左侧一次风机电机运行,1#炉4单元左侧一次风机电机运行,1#炉5单元左侧一次风机电机运行,1#炉1单元右侧一次风机电机运行,1#炉2单元右侧一次风机电机运行,1#炉3单元右侧一次风机电机运行,1#炉4单元右侧一次风机电机运行,2#炉5单元右侧一次风机电机电流,2#炉1单元左侧一次风机电机电流,2#炉2单元左侧一次风机电机电流,2#炉3单元左侧一次风机电机电流,2#炉4单元左侧一次风机电机电流,2#炉5单元左侧一次风机电机电流,2#炉1单元右侧一次风机电机电流,2#炉2单元右侧一次风机电机电流,2#炉3单元右侧一次风机电机电流,2#炉4单元右侧一次风机电机电流,2#炉5单元右侧一次风机电机运行,2#炉1单元左侧一次风机电机运行,2#炉2单元左侧一次风机电机运行,2#炉3单元左侧一次风机电机运行,2#炉4单元左侧一次风机电机运行,2#炉5单元左侧一次风机电机运行,2#炉1单元右侧一次风机电机运行,2#炉2单元右侧一次风机电机运行,2#炉3单元右侧一次风机电机运行,2#炉4单元右侧一次风机电机运行,1#炉二次风机频率,1#炉二次风机电流,1#炉二次风机电机变频运行,2#炉二次风机频率,2#炉二次风机电流,2#炉二次风机电机变频运行,1#炉引风机速度反馈,1#炉引风机变频器电流,1#炉引风机进口调节风门阀位反馈,1#炉引风机运行,1#炉引风机变频器工频状态,1#炉引风机变频器变频状态,2#炉引风机速度反馈,2#炉引风机变频器电流,2#炉引风机进口调节风门阀位反馈,2#炉引风机变频器运行,2#炉引风机变频器工频状态,2#炉引风机变频器变频状态,炉外干法仓累积量,炉内干法仓累积量,公用仓累积量,1#炉雾化器石灰浆流量计 FT1001,1#制浆累计重量,1#炉反应塔温度,1#炉雾化器石灰浆开关阀,2#炉雾化器石灰浆流量计 FT1001,2#制浆累计重量,2#炉反应塔温度,2#炉雾化器石灰浆开关阀,氢氧化钠稀释泵累积流量（总）,1#炉PH1,1#炉PH2,1#炉氢氧化钠累积流量,1#炉反应塔温度1,1#炉反应塔温度2,2#炉PH1,2#炉PH2,2#炉氢氧化钠累积流量,2#炉反应塔温度1,2#炉反应塔温度2,1#炉还原剂累积流量1（氨水）,1#炉还原剂累积流量2（氨水）,1#炉第一烟道顶部平均温度,1#SNCR运行信号（1#阀门开）,1#SNCR运行信号（2#阀门开）,2#炉还原剂累积流量1（氨水）,2#炉还原剂累积流量2（氨水）,2#炉第一烟道顶部平均温度,2#SNCR运行信号（1#阀门开）,2#SNCR运行信号（2#阀门开）,1#还原剂流量,1#SCR反应器进口温度,1#SCR反应器出口温度,2#还原剂流量,2#SCR反应器进口温度,2#SCR反应器出口温度,1#罐活性炭称重1瞬时流量,1#罐活性炭称重2瞬时流量,1#罐活性炭称重3瞬时流量,1#罐活性炭称重1累积,1#罐活性炭称重2累积,1#罐活性炭称重3累积,1#罐1#电机运行,1#罐2#电机运行,1#罐3#电机运行,1#炉除尘器总差压  PT2001,1#炉布袋除尘器进口温度,2#炉除尘器总差压  PT2001,2#炉布袋除尘器进口温度,1#炉CEMS出口温度,1#炉CEMS出口压力,1#炉烟气流量,1#炉CEMS出口湿度,1#炉O2,1#炉粉尘,1#炉SO2,1#炉Nox,1#炉CO,1#炉HCL,1#炉NH3逃逸,2#炉CEMS出口温度,2#炉CEMS出口压力,2#炉烟气流量,2#炉CEMS出口湿度,2#炉O2,2#炉粉尘,2#炉SO2,2#炉Nox,2#炉CO,2#炉HCL,2#炉NH3逃逸
2025-05-23 09:26:00,0.00,0.00,0.00,483.65,484.06,334.55,332.83,482.54,482.99,433.67,442.78,281.71,283.44,424.90,436.87,0.00,0.00,0.00,0.00,1069.08,1084.00,1023.92,1059.00 ,1075.07,1157.35,1072.38,1101.60 ,1080.30 ,1011.55,1133.50,1066.30,1070.45 ,1071.03,1150.38,1085.42,1102.28 ,1086.36 ,-222.55,,-66.51,14.20,25.89,26.14,81.16,59.61,14.22,25.28,26.33,85.91,59.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.71,26.56,16.73,69.09,67.53,13.56,27.58,17.70,65.74,60.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.84,157.50,0.00,12.43,123.23,0.00,35.01,53.58,100.21,0.00,0.00,0.00,40.10,57.65,100.07,0.00,0.00,0.00,1.83,69431.25,89.76,2528.21,109623.88,156.60,0.00,3387.59,116365.70,152.08,0.00,37645.82,2.60,3.40,97.03,65.70,66.30,7.80,7.30,42.47,64.90,64.80,170.02,165.68,1072.38,0.00,0.00,178.79,194.29,1075.26,0.00,0.00,24.40,173.50,175.00,25.10,176.20,176.10,0.02,15.19,14.56,5959.00,6842.00,2523.00,0.00,0.00,0.00,1121.24,153.65,831.89,154.25,118.74,-439.50,135869.39,25.64,9.60,2.44,6.62,46.33,3.58,1.33,0.66,129.26,-583.00,159875.92,26.14,9.44,1.80,5.61,48.84,0.00,3.25,0.39
2025-05-23 09:28:00,0.00,0.00,0.00,631.11,632.50,480.60,480.51,631.63,631.10,530.46,532.19,383.06,381.86,530.05,523.35,0.00,0.00,0.00,0.00,1066.90,1084.68,1023.40,1058.33 ,1085.88,1161.25,1078.75,1108.63 ,1083.48 ,1012.38,1140.55,1070.95,1074.63 ,1079.28,1156.83,1092.92,1109.68 ,1092.15 ,-250.54,,-147.89,14.12,26.29,26.15,80.80,58.29,14.22,25.93,25.69,82.69,59.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.18,26.96,16.69,68.83,68.71,13.67,27.06,17.64,66.05,63.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.83,163.67,0.00,12.46,128.93,0.00,35.01,53.58,100.21,0.00,0.00,0.00,40.10,57.07,100.07,0.00,0.00,0.00,1.83,69440.66,89.76,2530.38,109623.88,155.99,0.00,3331.16,116365.70,152.08,0.00,37645.82,2.60,3.40,97.03,65.40,66.10,7.80,7.20,42.47,65.00,64.80,170.02,165.68,1076.69,0.00,0.00,178.79,194.38,1080.93,0.00,0.00,25.10,173.50,174.60,25.10,177.00,175.20,0.02,15.20,14.56,5959.00,6842.00,2523.00,0.00,0.00,0.00,1128.47,154.51,840.57,154.60,118.65,-438.50,123504.87,25.29,9.56,2.71,14.83,44.00,4.49,1.27,0.78,129.42,-629.00,155095.42,26.20,8.57,1.41,8.72,42.59,3.52,2.79,0.40
2025-05-23 09:30:00,0.00,0.00,0.00,775.64,777.68,625.13,625.15,774.53,774.66,630.39,628.54,480.82,480.16,627.70,626.10,0.00,0.00,0.00,0.00,1066.30,1084.97,1024.22,1058.50 ,1090.90,1165.45,1085.12,1113.82 ,1086.16 ,1016.05,1152.03,1078.75,1082.28 ,1083.10,1163.28,1096.75,1114.38 ,1098.33 ,-145.94,,-127.60,14.05,26.02,26.06,81.57,57.45,14.19,25.35,25.98,86.65,59.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,26.98,16.25,67.86,69.46,13.51,27.62,17.58,67.98,63.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.95,160.13,0.00,12.38,127.53,0.00,35.01,53.76,100.21,0.00,0.00,0.00,40.10,57.15,100.07,0.00,0.00,0.00,1.83,69450.06,89.76,2517.36,109623.88,155.82,0.00,3389.76,116365.70,152.26,0.00,37645.82,2.60,3.40,97.03,65.80,66.30,7.80,7.20,42.47,65.00,64.90,170.02,165.68,1078.71,0.00,0.00,178.79,194.38,1087.19,0.00,0.00,25.20,173.30,174.20,25.20,176.40,175.30,0.02,15.19,14.58,5959.00,6843.00,2524.00,0.00,0.00,0.00,1012.73,155.12,869.50,154.69,118.71,-439.50,131305.36,25.75,8.90,2.63,20.62,39.41,7.02,1.21,0.67,129.48,-574.50,144463.98,26.68,8.85,1.94,12.68,48.72,0.00,3.16,0.38
2025-05-23 09:32:00,0.00,0.00,0.00,252.42,251.97,156.38,140.56,256.96,258.82,710.58,709.59,552.76,556.23,708.43,711.17,0.00,0.00,0.00,0.00,1067.35,1085.72,1024.53,1059.20 ,1097.58,1166.65,1091.50,1118.58 ,1088.89 ,1015.00,1146.40,1078.53,1079.98 ,1084.22,1160.72,1098.25,1114.40 ,1097.19 ,-227.76,,-123.91,14.12,26.16,26.12,82.20,59.43,14.17,25.17,26.32,87.97,58.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.85,27.38,16.62,69.80,69.01,13.78,27.47,16.83,66.79,64.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.86,154.04,0.00,12.37,127.27,0.00,35.01,53.58,100.21,0.00,0.00,0.00,40.10,57.34,100.07,0.00,0.00,0.00,1.83,69459.28,89.76,2532.55,109623.88,155.73,0.00,3365.89,116365.70,152.26,0.00,37645.82,2.60,3.40,97.03,65.70,66.40,7.80,7.20,42.47,65.00,65.00,170.02,165.68,1081.90,0.00,0.00,178.79,194.38,1085.09,0.00,0.00,25.20,173.40,175.00,25.00,176.30,176.10,0.02,15.18,14.56,5959.00,6843.00,2524.00,0.00,0.00,0.00,1073.50,155.73,876.74,154.86,118.62,-436.50,132456.38,25.66,9.23,1.98,27.78,44.69,4.11,1.33,0.73,129.39,-631.50,167613.95,26.15,8.93,1.45,4.88,48.84,0.00,2.58,0.33
2025-05-23 09:34:00,0.00,0.00,0.00,351.16,366.98,222.57,231.05,358.19,367.43,799.66,802.37,650.85,653.67,802.40,802.43,0.00,0.00,0.00,0.00,1067.72,1086.25,1025.57,1059.85 ,1119.40,1171.15,1097.50,1129.35 ,1094.60 ,1015.68,1160.43,1085.88,1087.33 ,1081.52,1172.12,1103.43,1119.02 ,1103.18 ,-209.20,,-138.78,14.17,26.41,26.22,79.13,58.98,14.20,25.79,26.04,85.09,58.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.84,26.43,16.47,69.18,69.11,13.34,27.19,16.41,66.34,64.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.93,152.29,0.00,12.45,125.91,0.00,35.01,53.60,100.21,0.00,0.00,0.00,40.10,57.04,100.07,0.00,0.00,0.00,1.83,69467.14,89.76,2558.59,109623.88,155.56,0.00,3383.25,116365.70,152.34,0.00,37645.82,4.20,5.00,97.05,65.80,66.30,7.70,7.20,42.47,65.00,64.90,170.02,165.68,1092.14,0.00,0.00,178.79,194.38,1093.97,0.00,0.00,25.40,173.50,173.70,25.20,177.30,175.30,0.02,15.20,14.55,5959.00,6844.00,2525.00,0.00,0.00,0.00,1056.13,155.90,881.08,154.95,118.62,-418.00,132800.75,25.77,8.97,2.15,32.46,44.70,45.83,1.14,0.63,129.39,-641.50,160556.17,26.20,9.08,1.49,11.44,49.02,0.00,2.63,0.33
2025-05-23 09:36:00,0.00,0.00,0.00,528.46,529.96,384.03,386.00,529.53,533.34,254.42,319.51,154.00,150.63,327.79,324.02,0.00,0.00,0.00,0.00,1069.90,1087.22,1026.85,1061.32 ,1105.75,1172.12,1096.75,1124.87 ,1093.10 ,1019.88,1129.07,1066.90,1071.95 ,1072.15,1147.38,1093.45,1104.33 ,1088.14 ,-231.88,,-111.65,14.12,25.53,26.04,83.80,58.56,14.24,25.02,26.44,85.16,60.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.40,27.10,16.50,70.70,69.37,13.59,27.91,16.49,61.42,62.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.86,155.99,0.00,12.39,128.12,0.00,35.01,53.58,100.21,0.00,0.00,0.00,40.10,57.23,100.07,0.00,0.00,0.00,1.83,69477.40,89.76,2526.04,109623.88,155.47,0.00,3398.44,116365.70,152.43,0.00,37645.82,3.40,4.20,97.10,65.80,66.30,7.70,7.20,42.47,65.00,65.20,170.02,165.68,1088.69,0.00,0.00,178.79,194.38,1079.24,0.00,0.00,25.20,174.20,174.20,25.30,176.40,175.70,0.02,15.19,14.57,5959.00,6844.00,2525.00,0.00,0.00,0.00,1059.03,155.90,852.14,155.12,118.53,-432.00,131351.22,25.69,9.06,1.89,27.88,44.64,7.28,1.17,0.69,129.52,-557.50,161127.42,26.50,8.42,1.28,16.28,42.14,0.39,2.32,0.30
2025-05-23 09:38:00,0.00,0.00,0.00,675.27,674.71,528.34,529.23,674.93,678.74,353.48,341.00,182.76,189.80,372.49,356.03,0.00,0.00,0.00,0.00,1071.03,1088.12,1027.97,1062.37 ,1082.65,1164.70,1099.38,1115.58 ,1088.98 ,1020.25,1129.68,1054.30,1068.08 ,1075.75,1143.48,1085.88,1101.70 ,1084.89 ,-242.95,,-149.63,13.95,25.94,26.02,81.81,58.65,14.29,25.62,26.40,85.40,58.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.18,26.05,16.43,69.10,67.93,13.81,27.91,16.61,61.34,63.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.92,157.34,0.00,12.31,126.43,0.00,35.01,53.70,100.21,0.00,0.00,0.00,40.10,57.47,100.07,0.00,0.00,0.00,1.83,69487.50,89.76,2536.89,109623.88,155.38,0.00,3394.10,116365.70,152.43,0.00,37645.82,3.90,4.70,97.16,65.70,66.10,7.70,7.20,42.47,65.00,64.80,170.02,165.68,1085.61,0.00,0.00,178.79,194.38,1070.09,0.00,0.00,25.30,174.40,174.10,25.20,177.30,175.30,0.02,15.19,14.57,5959.00,6845.00,2526.00,0.00,0.00,0.00,1048.90,155.90,869.50,154.95,118.43,-416.50,118706.59,25.45,9.33,2.04,31.07,45.19,26.50,1.01,0.72,129.43,-626.00,170397.02,26.46,9.91,1.64,14.62,48.04,2.00,2.65,0.40
2025-05-23 09:40:00,0.00,0.00,0.00,768.15,762.06,613.19,610.61,763.90,763.48,466.66,469.25,313.40,313.50,466.79,469.31,0.00,0.00,0.00,0.00,1069.30,1088.80,1029.03,1062.38 ,1062.10,1138.15,1091.80,1097.35 ,1079.86 ,1021.00,1121.20,1051.68,1064.63 ,1076.80,1135.07,1080.18,1097.35 ,1080.99 ,-200.30,,-119.90,14.04,26.06,26.22,80.62,59.76,14.22,24.88,26.21,84.05,59.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,26.55,16.36,69.64,68.19,13.46,27.98,16.31,61.03,65.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.90,162.94,0.00,12.34,130.26,0.00,35.01,53.60,100.21,0.00,0.00,0.00,40.10,57.51,100.07,0.00,0.00,0.00,1.83,69496.90,89.76,2541.23,109623.88,155.12,0.00,3383.25,116365.70,152.52,0.00,37645.82,4.80,5.60,97.21,65.70,66.00,7.70,7.20,42.47,65.00,64.80,170.02,165.68,1080.81,0.00,0.00,178.79,194.38,1065.96,0.00,0.00,25.20,173.00,173.90,25.20,176.30,174.80,0.02,15.19,14.58,5959.00,6845.00,2526.00,0.00,0.00,0.00,1051.79,155.73,866.61,155.03,118.32,-431.50,131748.66,25.57,10.16,2.53,23.94,51.42,8.00,1.21,0.77,129.35,-575.50,163630.31,26.24,9.45,0.80,14.63,49.24,0.00,2.71,0.36
2025-05-23 09:42:00,0.00,0.00,0.00,325.66,323.36,158.77,145.88,322.28,320.99,574.95,575.70,424.40,424.07,574.32,577.82,0.00,0.00,0.00,0.00,1066.00,1090.08,1030.38,1062.15 ,1043.12,1127.35,1095.62,1088.70 ,1075.43 ,1023.70,1137.70,1055.43,1072.28 ,1076.05,1143.48,1081.07,1100.20 ,1086.24 ,-213.87,,-140.84,14.04,25.78,26.06,93.24,59.38,14.13,25.15,26.13,95.34,59.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.28,26.67,16.41,68.18,68.67,13.53,27.13,16.07,61.14,65.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.79,156.77,0.00,12.36,127.14,0.00,35.01,53.76,100.21,0.00,0.00,0.00,40.10,57.09,100.07,0.00,0.00,0.00,1.83,69506.30,89.76,2526.04,109623.88,154.95,0.00,3409.29,116365.70,152.43,0.00,37645.82,2.90,3.70,97.25,65.40,65.90,7.70,7.20,42.47,65.00,65.00,170.02,165.68,1080.18,0.00,0.00,178.79,194.38,1067.69,0.00,0.00,25.10,174.50,173.40,24.90,176.40,175.70,0.02,15.20,14.56,5959.00,6846.00,2527.00,0.00,0.00,0.00,1027.20,155.47,881.08,154.95,118.18,-444.50,132723.20,25.12,10.62,2.32,1.05,52.03,3.45,1.37,0.78,129.35,-620.00,157268.14,26.22,9.48,1.77,14.31,49.00,0.00,2.93,0.38
2025-05-23 09:44:00,0.00,0.00,0.00,467.16,464.10,308.29,306.36,465.62,459.23,674.12,674.33,521.95,522.26,675.99,674.39,0.00,0.00,0.00,0.00,1060.07,1090.30,1030.90,1060.42 ,1035.25,1110.03,1099.97,1081.75 ,1071.09 ,1024.75,1154.50,1069.00,1082.75 ,1077.77,1156.68,1087.75,1107.40 ,1095.08 ,-285.81,,-141.38,13.85,26.14,34.11,91.37,58.99,14.13,25.23,31.64,94.03,58.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.18,26.71,16.64,70.25,68.02,13.85,27.95,16.38,62.05,63.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.83,161.33,0.00,12.42,128.85,0.00,35.01,53.24,100.21,0.00,0.00,0.00,40.10,57.40,100.07,0.00,0.00,0.00,1.83,69515.52,89.76,2549.91,109623.88,154.86,0.00,3411.46,116365.70,152.43,0.00,37645.82,3.10,3.80,97.25,65.40,65.90,7.70,7.20,42.47,64.90,64.80,170.02,165.68,1079.76,0.00,0.00,178.79,194.38,1075.45,0.00,0.00,25.00,173.00,173.90,25.10,177.80,175.20,0.02,15.20,14.56,5959.00,6846.00,2527.00,0.00,0.00,0.00,1040.22,155.82,907.12,154.95,118.26,-422.50,138271.33,25.31,10.00,2.32,4.46,51.18,3.28,1.13,0.77,129.48,-591.00,162352.42,26.38,9.04,1.49,13.21,43.87,0.22,3.05,0.41
2025-05-23 09:46:00,0.00,0.00,0.00,637.51,636.41,483.53,482.25,634.13,632.84,768.20,771.99,619.28,618.29,766.92,769.66,0.00,0.00,0.00,0.00,1055.72,1091.05,1031.88,1059.55 ,1041.40,1091.05,1097.12,1076.52 ,1068.04 ,1023.85,1149.18,1067.57,1080.20 ,1078.53,1160.12,1089.25,1109.30 ,1094.75 ,-268.45,,-162.22,15.05,25.37,29.39,90.40,59.73,15.64,24.84,29.73,93.91,60.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,26.94,16.21,69.62,67.52,13.60,27.79,16.33,61.11,61.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.87,156.35,0.00,12.33,122.86,0.00,35.01,53.41,100.21,0.00,0.00,0.00,40.10,56.99,100.07,0.00,0.00,0.00,1.83,69524.95,89.76,2506.51,109623.88,154.69,0.00,3398.44,116365.70,152.43,0.00,37645.82,3.00,3.80,97.25,65.70,66.20,7.70,7.20,42.47,65.10,64.90,170.02,165.68,1073.76,0.00,0.00,178.79,194.38,1075.45,0.00,0.00,25.10,172.60,173.70,25.10,177.80,176.10,0.02,15.19,14.56,5959.00,6847.00,2528.00,0.00,0.00,0.00,1005.50,155.99,878.18,155.03,118.38,-421.50,129155.91,25.60,10.16,2.26,4.08,53.05,5.38,1.06,0.69,129.54,-653.50,168144.12,26.51,8.91,1.89,13.42,45.05,0.34,3.34,0.41
2025-05-23 09:48:00,0.00,0.00,0.00,800.71,801.99,653.12,652.93,800.47,804.50,227.51,153.39,126.33,127.30,150.16,147.48,0.00,0.00,0.00,0.00,1052.72,1091.12,1032.55,1058.80 ,1033.30,1082.43,1095.02,1070.25 ,1064.52 ,1025.50,1133.72,1057.90,1072.37 ,1084.22,1152.25,1086.40,1107.62 ,1090.00 ,-246.96,,-131.94,14.17,26.31,29.53,90.45,59.73,14.02,23.81,27.79,90.59,64.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.98,26.93,16.49,68.96,68.62,13.47,27.47,16.28,60.88,62.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.88,158.70,0.00,12.37,127.79,0.00,35.01,54.05,100.21,0.00,0.00,0.00,40.10,56.99,100.07,0.00,0.00,0.00,1.83,69534.36,89.76,2539.06,109623.88,154.69,0.00,3420.14,116365.70,152.34,0.00,37645.82,3.00,3.80,97.25,65.70,66.30,7.70,7.20,42.47,65.00,64.80,170.02,165.68,1067.84,0.00,0.00,178.79,194.38,1069.90,0.00,0.00,24.80,172.90,173.40,24.90,177.00,175.30,0.02,15.20,14.55,5959.00,6847.00,2528.00,0.00,0.00,0.00,1064.81,156.16,881.08,154.95,118.41,-413.50,122965.00,25.45,10.04,2.15,0.86,49.96,4.26,1.13,0.61,129.52,-588.00,160309.89,26.39,9.24,1.21,19.60,47.99,0.00,3.36,0.48
2025-05-23 09:50:00,0.00,0.00,0.00,333.15,330.31,160.07,147.72,330.20,325.76,302.16,324.07,165.07,159.96,348.30,338.99,0.00,0.00,0.00,0.00,1048.45,1090.68,1033.67,1057.60 ,1035.62,1079.20,1087.90,1067.57 ,1062.59 ,1026.47,1144.53,1066.30,1079.10 ,1086.78,1160.80,1089.62,1112.40 ,1095.75 ,-236.44,,-130.21,14.04,26.31,29.54,92.72,57.98,14.07,23.74,28.38,93.74,63.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.07,26.21,16.28,70.32,68.48,13.92,27.92,16.41,61.45,63.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,156.22,0.00,12.41,130.96,0.00,35.01,53.37,100.21,0.00,0.00,0.00,40.10,57.15,100.07,0.00,0.00,0.00,1.83,69543.77,89.76,2530.38,109623.88,154.86,0.00,3378.91,116365.70,152.34,0.00,37645.82,3.00,3.80,97.25,65.90,66.60,7.70,7.20,42.47,65.00,64.90,170.02,165.68,1064.16,0.00,0.00,178.79,194.38,1078.00,0.00,0.00,24.70,172.40,173.70,24.90,176.70,175.30,0.02,15.20,14.54,5959.00,6848.00,2529.00,0.00,0.00,0.00,1076.39,156.42,907.12,155.12,118.41,-431.00,131426.83,25.57,10.45,2.43,0.61,55.45,4.38,1.24,0.75,129.52,-641.50,158928.31,26.45,9.20,2.02,17.85,50.30,0.00,3.76,0.46
2025-05-23 09:52:00,0.00,0.00,0.00,484.08,480.48,322.29,319.81,480.59,475.18,396.34,399.92,259.14,254.14,397.02,382.18,0.00,0.00,0.00,0.00,1045.22,1090.75,1033.67,1056.55 ,1016.65,1079.57,1084.00,1060.07 ,1058.31 ,1026.93,1141.75,1064.95,1077.88 ,1090.30,1162.07,1094.65,1115.67 ,1096.78 ,-200.95,,-163.19,14.05,25.07,28.37,87.51,61.25,14.32,24.85,28.56,93.03,62.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.17,27.25,16.46,70.49,69.56,13.84,27.98,16.29,63.49,64.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.89,160.10,0.00,12.38,129.95,0.00,35.01,53.34,100.21,0.00,0.00,0.00,40.10,57.10,100.07,0.00,0.00,0.00,1.83,69553.02,89.76,2526.04,109623.88,154.86,0.00,3430.99,116365.70,152.69,0.00,37645.82,3.00,3.80,97.25,66.00,66.50,7.70,7.20,42.47,65.00,64.70,170.02,165.68,1063.11,0.00,0.00,178.79,194.38,1080.03,0.00,0.00,24.80,172.60,172.80,24.90,176.40,175.80,0.02,15.18,14.56,5959.00,6848.00,2529.00,0.00,0.00,0.00,1073.50,156.86,881.08,155.38,118.43,-437.00,129358.49,25.62,10.19,2.39,0.59,58.23,4.46,1.23,0.54,129.52,-574.00,167601.02,26.34,8.81,1.86,20.67,46.40,0.00,3.99,0.36
2025-05-23 09:54:00,0.00,0.00,0.00,652.92,652.68,500.89,500.80,653.55,650.63,495.84,490.63,349.10,344.42,500.42,489.82,0.00,0.00,0.00,0.00,1039.60,1089.85,1033.67,1054.37 ,1034.72,1090.75,1084.38,1069.95 ,1062.16 ,1030.07,1117.45,1055.35,1067.62 ,1085.50,1139.72,1087.53,1104.25 ,1085.94 ,-129.12,,-197.16,14.18,24.75,28.42,89.92,61.40,14.29,24.05,28.69,94.74,61.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.94,26.92,16.44,70.17,67.68,13.44,27.46,16.57,61.37,62.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.96,157.60,0.00,12.36,122.03,0.00,35.01,53.34,100.21,0.00,0.00,0.00,40.10,57.09,100.07,0.00,0.00,0.00,1.83,69562.41,89.76,2547.74,109623.88,155.03,0.00,3459.20,116365.70,152.52,0.00,37645.82,3.00,3.80,97.25,66.40,67.00,7.60,7.10,42.47,64.90,64.60,170.02,165.68,1061.76,0.00,0.00,178.79,194.38,1068.25,0.00,0.00,24.70,173.30,173.30,24.90,177.00,175.20,0.02,15.19,14.56,5959.00,6849.00,2530.00,0.00,0.00,0.00,1121.24,157.55,904.22,155.30,118.51,-443.00,121652.01,25.90,9.57,2.54,0.56,54.87,4.77,1.04,0.60,129.52,-561.00,162344.70,26.32,8.99,1.87,19.94,44.76,0.00,4.37,0.42
